season,slot,team,teamId,plateAppearances,ops,rel_ops_team
2022,6,Cincinnati Reds,113,650,0.614,0.9084164266203099
2022,6,Pittsburgh Pirates,134,644,0.65,0.9925791612101676
2022,6,New York Yankees,147,663,0.687,0.9125180801792601
2022,6,Seattle Mariners,136,671,0.643,0.9131951385488503
2022,6,Detroit Tigers,116,626,0.577,0.9130593482241252
2022,6,Los Angeles Angels,108,654,0.531,0.7719096975292368
2022,7,Philadelphia Phillies,143,644,0.669,0.9052243893901939
2022,7,Boston Red Sox,111,650,0.751,1.02837687788818
2022,7,Toronto Blue Jays,141,649,0.762,1.0031003274337398
2022,7,New York Mets,121,659,0.714,0.9595368804667578
2022,7,Cincinnati Reds,113,627,0.706,1.044530940055275
2022,7,San Francisco Giants,137,645,0.71,1.0078870590594196
2022,7,Oakland Athletics,133,619,0.702,1.1204127082385664
2022,7,Milwaukee Brewers,158,647,0.76,1.049987892705677
2022,7,Washington Nationals,120,632,0.657,0.9543512050098107
2022,7,Colorado Rockies,115,646,0.68,0.9537885605567513
2022,7,St. Louis Cardinals,138,649,0.725,0.9724207475866932
2022,7,Minnesota Twins,142,644,0.703,0.9790894509730659
2022,7,Baltimore Orioles,110,635,0.715,1.0280013415011835
2022,7,New York Yankees,147,652,0.662,0.8793114542629842
2022,7,San Diego Padres,135,658,0.646,0.9231721640120112
2022,7,Detroit Tigers,116,609,0.684,1.0823788460750463
2022,7,Houston Astros,117,643,0.675,0.9060215864806134
2022,7,Kansas City Royals,118,632,0.658,0.9598723464781447
2022,7,Chicago White Sox,145,647,0.614,0.8798099368913532
2022,7,Chicago Cubs,112,647,0.646,0.9253771976903975
2022,7,Los Angeles Dodgers,119,663,0.698,0.9009687818589883
2022,7,Cleveland Guardians,114,654,0.608,0.8702784581518462
2022,7,Atlanta Braves,144,641,0.668,0.87760257640132
2022,7,Texas Rangers,140,638,0.68,0.976384411172601
2022,7,Miami Marlins,146,624,0.619,0.9407179479319144
2022,7,Tampa Bay Rays,139,632,0.615,0.896700966929098
2022,7,Arizona Diamondbacks,109,638,0.618,0.8963403848981467
2022,7,Pittsburgh Pirates,134,621,0.631,0.9635653088055627
2022,7,Seattle Mariners,136,648,0.589,0.8365037894327726
2022,7,Los Angeles Angels,108,629,0.547,0.7951687467956544
2022,8,Toronto Blue Jays,141,632,0.803,1.0570729172300435
2022,8,Kansas City Royals,118,613,0.782,1.1407601442946949
2022,8,New York Mets,121,631,0.742,0.997165777739964
2022,8,Colorado Rockies,115,625,0.715,1.0028806188207016
2022,8,Atlanta Braves,144,619,0.79,1.0378832864626388
2022,8,New York Yankees,147,632,0.677,0.8992354298127497
2022,8,Chicago White Sox,145,627,0.647,0.9270961387112469
2022,8,San Diego Padres,135,632,0.708,1.0117738268119254
2022,8,Cincinnati Reds,113,612,0.672,0.9942277503075705
2022,8,Washington Nationals,120,616,0.64,0.9296571860065127
2022,8,Philadelphia Phillies,143,625,0.7,0.9471705120674674
2022,8,Los Angeles Dodgers,119,641,0.728,0.9396923684718389
2022,8,Texas Rangers,140,619,0.638,0.9160783151884109
2022,8,Seattle Mariners,136,625,0.75,1.0651576266121892
2022,8,San Francisco Giants,137,629,0.642,0.9113570308678133
2022,8,Detroit Tigers,116,599,0.607,0.9605321046309254
2022,8,Milwaukee Brewers,158,626,0.635,0.8772925156159274
2022,8,Miami Marlins,146,603,0.631,0.958954806373244
2022,8,Arizona Diamondbacks,109,608,0.617,0.8948899959258196
2022,8,Chicago Cubs,112,629,0.643,0.9210797803636619
2022,8,Cleveland Guardians,114,635,0.609,0.8717098371948592
2022,8,St. Louis Cardinals,138,631,0.621,0.8329286679328779
2022,8,Houston Astros,117,626,0.608,0.8160905549336488
2022,8,Minnesota Twins,142,625,0.62,0.8634928301611677
2022,8,Oakland Athletics,133,596,0.568,0.9065447553839112
2022,8,Los Angeles Angels,108,609,0.565,0.8213351772203742
2022,8,Boston Red Sox,111,627,0.57,0.7805257262267145
2022,8,Tampa Bay Rays,139,612,0.63,0.9185717222200516
2022,8,Baltimore Orioles,110,621,0.593,0.8525941195946879
2022,8,Pittsburgh Pirates,134,605,0.55,0.8398746748701419
2022,9,Atlanta Braves,144,602,0.789,1.036569510150661
2022,9,Philadelphia Phillies,143,599,0.734,0.9931759369393158
2022,9,Chicago White Sox,145,609,0.694,0.9944431534244286
2022,9,Los Angeles Dodgers,119,621,0.788,1.01713954169754
2022,9,Washington Nationals,120,593,0.632,0.9180364711814313
2022,9,Colorado Rockies,115,610,0.672,0.9425675186678484
2022,9,Milwaukee Brewers,158,609,0.709,0.979528178853059
2022,9,Chicago Cubs,112,593,0.682,0.9769462056112247
2022,9,Miami Marlins,146,584,0.665,1.0106259052903444
2022,9,Texas Rangers,140,595,0.623,0.8945404237654858
2022,9,Seattle Mariners,136,603,0.714,1.014030060534804
2022,9,Kansas City Royals,118,594,0.599,0.8738047652589797
2022,9,San Francisco Giants,137,609,0.687,0.975237196582847
2022,9,Boston Red Sox,111,608,0.643,0.8804877929189079
2022,9,San Diego Padres,135,612,0.625,0.8931619233862337
2022,9,Detroit Tigers,116,587,0.622,0.9842684828343257
2022,9,Toronto Blue Jays,141,611,0.659,0.8675106506283918
2022,9,St. Louis Cardinals,138,609,0.663,0.8892620077930726
2022,9,Cleveland Guardians,114,609,0.559,0.800140885044214
2022,9,Baltimore Orioles,110,603,0.62,0.891413750672355
2022,9,New York Yankees,147,617,0.638,0.8474330933833594
2022,9,Pittsburgh Pirates,134,584,0.572,0.8734696618649475
2022,9,New York Mets,121,614,0.551,0.7404829427691647
2022,9,Arizona Diamondbacks,109,591,0.572,0.8296224921711002
2022,9,Tampa Bay Rays,139,589,0.575,0.8383789528198883
2022,9,Minnesota Twins,142,608,0.584,0.8133545367969708
2022,9,Cincinnati Reds,113,589,0.567,0.8388796643220126
2022,9,Los Angeles Angels,108,592,0.566,0.8227888677995253
2022,9,Houston Astros,117,602,0.584,0.7838764540810047
2022,9,Oakland Athletics,133,572,0.484,0.772478277475023
2023,1,Atlanta Braves,144,767,0.999,1.181471449567912
2023,1,Tampa Bay Rays,139,756,0.896,1.1541852963703296
2023,1,Miami Marlins,146,737,0.823,1.1421381091319116
2023,1,Los Angeles Dodgers,119,779,0.959,1.2048615857199227
2023,1,Milwaukee Brewers,158,742,0.826,1.173142345568487
2023,1,Texas Rangers,140,766,0.85,1.0766921981245416
2023,1,Houston Astros,117,769,0.778,1.0117721049591837
2023,1,Boston Red Sox,111,759,0.788,1.0531692086822442
2023,1,Washington Nationals,120,742,0.797,1.12358016019157
2023,1,New York Mets,121,743,0.829,1.144531130669339
2023,1,San Diego Padres,135,754,0.798,1.074842107419698
2023,1,Arizona Diamondbacks,109,745,0.75,1.0270928442287246
2023,1,St. Louis Cardinals,138,763,0.76,1.0245231607629428
2023,1,Chicago White Sox,145,738,0.667,0.9877857275702883
2023,1,Seattle Mariners,136,764,0.818,1.1148213081235687
2023,1,Cleveland Guardians,114,749,0.708,1.0195049081163208
2023,1,Los Angeles Angels,108,747,0.773,1.0388671520458757
2023,1,Chicago Cubs,112,764,0.746,0.9938236741096566
2023,1,San Francisco Giants,137,743,0.804,1.1555036379036168
2023,1,Baltimore Orioles,110,751,0.769,1.0373372835946437
2023,1,Cincinnati Reds,113,759,0.75,1.005172269814739
2023,1,Toronto Blue Jays,141,758,0.709,0.9512319912201532
2023,1,Kansas City Royals,118,732,0.673,0.961066580006385
2023,1,Colorado Rockies,115,744,0.71,0.9932414620695456
2023,1,Oakland Athletics,133,738,0.627,0.9376254378025264
2023,1,Minnesota Twins,142,758,0.73,0.9692054955952192
2023,1,New York Yankees,147,726,0.68,0.9681723852380433
2023,1,Pittsburgh Pirates,134,743,0.69,0.9767529446773784
2023,1,Philadelphia Phillies,143,763,0.769,1.005372523314565
2023,1,Detroit Tigers,116,741,0.606,0.8831504901877361
2023,2,Los Angeles Dodgers,119,760,0.979,1.2299890431906197
2023,2,Texas Rangers,140,754,0.911,1.1539606970487735
2023,2,Tampa Bay Rays,139,741,0.872,1.1232696187889815
2023,2,Baltimore Orioles,110,740,0.848,1.1439037925725069
2023,2,Toronto Blue Jays,141,740,0.809,1.0853972932258167
2023,2,Cincinnati Reds,113,738,0.831,1.1137308749547308
2023,2,Los Angeles Angels,108,734,0.942,1.2659933469951032
2023,2,Houston Astros,117,747,0.815,1.059889801467525
2023,2,Pittsburgh Pirates,134,733,0.811,1.1480386059903682
2023,2,Boston Red Sox,111,736,0.804,1.0745533550514268
2023,2,Kansas City Royals,118,719,0.815,1.1638473442870783
2023,2,San Francisco Giants,137,727,0.757,1.0879555396679574
2023,2,Arizona Diamondbacks,109,733,0.786,1.0763933007517035
2023,2,Atlanta Braves,144,749,0.849,1.0040733340171744
2023,2,St. Louis Cardinals,138,745,0.778,1.0487881829915389
2023,2,Cleveland Guardians,114,733,0.698,1.0051051212785196
2023,2,Chicago Cubs,112,746,0.722,0.9618507945136353
2023,2,Philadelphia Phillies,143,738,0.741,0.9687659815033715
2023,2,Seattle Mariners,136,747,0.748,1.0194209516826764
2023,2,Colorado Rockies,115,728,0.736,1.029613684624205
2023,2,Milwaukee Brewers,158,724,0.735,1.043897849870264
2023,2,Detroit Tigers,116,726,0.752,1.0959227204969926
2023,2,Minnesota Twins,142,736,0.775,1.0289510398442396
2023,2,Miami Marlins,146,721,0.746,1.0352795011086344
2023,2,Washington Nationals,120,728,0.679,0.957228266963709
2023,2,New York Yankees,147,712,0.878,1.25008140329265
2023,2,San Diego Padres,135,737,0.729,0.9819046319661151
2023,2,Chicago White Sox,145,716,0.643,0.9522432126352254
2023,2,New York Mets,121,725,0.652,0.9001619990306504
2023,2,Oakland Athletics,133,719,0.697,1.042304513793239
2023,3,Miami Marlins,146,709,0.789,1.0949537887060492
2023,3,Atlanta Braves,144,730,0.864,1.0218131455722481
2023,3,Houston Astros,117,733,0.932,1.2120457606966055
2023,3,New York Yankees,147,700,0.809,1.1518403818493779
2023,3,Tampa Bay Rays,139,716,0.777,1.0008950616961452
2023,3,Arizona Diamondbacks,109,720,0.827,1.1325410429028735
2023,3,New York Mets,121,705,0.786,1.0851646184633301
2023,3,Cleveland Guardians,114,718,0.782,1.1260633307160492
2023,3,Baltimore Orioles,110,721,0.797,1.0751076918399625
2023,3,Colorado Rockies,115,711,0.78,1.0911666766397825
2023,3,Toronto Blue Jays,141,725,0.798,1.0706391100051937
2023,3,Texas Rangers,140,740,0.771,0.976623158534143
2023,3,Detroit Tigers,116,706,0.731,1.0653184955894968
2023,3,Philadelphia Phillies,143,719,0.817,1.0681265949908967
2023,3,San Diego Padres,135,721,0.833,1.1219843051135445
2023,3,Los Angeles Angels,108,722,0.81,1.0885930053779551
2023,3,Boston Red Sox,111,718,0.723,0.9662961140574396
2023,3,Seattle Mariners,136,722,0.724,0.9867122580457992
2023,3,Chicago Cubs,112,726,0.773,1.0297931636551803
2023,3,Washington Nationals,120,710,0.704,0.9924723121391031
2023,3,Los Angeles Dodgers,119,740,0.769,0.9661507397483009
2023,3,Chicago White Sox,145,699,0.769,1.1388414160443052
2023,3,Pittsburgh Pirates,134,713,0.743,1.0517788955004235
2023,3,San Francisco Giants,137,712,0.765,1.0994530883038143
2023,3,Cincinnati Reds,113,720,0.765,1.0252757152110337
2023,3,Minnesota Twins,142,723,0.737,0.9784992469228446
2023,3,Kansas City Royals,118,700,0.677,0.966778714211475
2023,3,St. Louis Cardinals,138,723,0.75,1.0110425928581672
2023,3,Milwaukee Brewers,158,708,0.702,0.9970289668148643
2023,3,Oakland Athletics,133,701,0.718,1.073708236590453
2023,4,Atlanta Braves,144,714,0.995,1.1767408331532256
2023,4,Philadelphia Phillies,143,703,0.822,1.0746634774571813
2023,4,San Diego Padres,135,710,0.855,1.1516165436639623
2023,4,Washington Nationals,120,695,0.741,1.0446334989986867
2023,4,Chicago White Sox,145,677,0.763,1.1299557873105395
2023,4,Minnesota Twins,142,708,0.835,1.1086117655096002
2023,4,Boston Red Sox,111,698,0.84,1.1226676843820875
2023,4,St. Louis Cardinals,138,705,0.796,1.073053205220135
2023,4,Chicago Cubs,112,705,0.791,1.0537728233521961
2023,4,Cleveland Guardians,114,695,0.752,1.082863970202646
2023,4,Cincinnati Reds,113,702,0.747,1.00115158073548
2023,4,Houston Astros,117,712,0.745,0.9688563215868788
2023,4,Colorado Rockies,115,693,0.758,1.0603901806319938
2023,4,Baltimore Orioles,110,693,0.742,1.0009158185009437
2023,4,Los Angeles Angels,108,704,0.706,0.9488230392553533
2023,4,Arizona Diamondbacks,109,703,0.807,1.1051519003901078
2023,4,Toronto Blue Jays,141,708,0.745,0.9995314999421921
2023,4,Los Angeles Dodgers,119,721,0.845,1.0616350781369497
2023,4,Kansas City Royals,118,683,0.719,1.0267561233649194
2023,4,Detroit Tigers,116,694,0.743,1.0828066241080658
2023,4,Texas Rangers,140,722,0.792,1.0032237893113376
2023,4,Pittsburgh Pirates,134,697,0.748,1.05885681538939
2023,4,Miami Marlins,146,693,0.72,0.9991973737241512
2023,4,New York Mets,121,689,0.851,1.174904695053809
2023,4,San Francisco Giants,137,697,0.68,0.977291634047835
2023,4,Tampa Bay Rays,139,705,0.695,0.895266496626539
2023,4,Milwaukee Brewers,158,693,0.683,0.9700438523284222
2023,4,Oakland Athletics,133,684,0.699,1.0452953445358308
2023,4,Seattle Mariners,136,709,0.699,0.952640702174052
2023,4,New York Yankees,147,687,0.688,0.9795626485937848
2023,5,Houston Astros,117,692,0.852,1.1080074979758667
2023,5,Miami Marlins,146,675,0.756,1.0491572424103588
2023,5,Atlanta Braves,144,694,0.866,1.0241784537795913
2023,5,Texas Rangers,140,696,0.81,1.0260243299775045
2023,5,Cincinnati Reds,113,692,0.807,1.0815653623206591
2023,5,Pittsburgh Pirates,134,684,0.797,1.128220430301262
2023,5,Washington Nationals,120,679,0.758,1.068599449717955
2023,5,St. Louis Cardinals,138,693,0.789,1.063616807686792
2023,5,Los Angeles Dodgers,119,702,0.78,0.9799708413571843
2023,5,Boston Red Sox,111,687,0.769,1.0277755348688398
2023,5,San Francisco Giants,137,678,0.736,1.057774474498833
2023,5,Toronto Blue Jays,141,690,0.779,1.0451477026241178
2023,5,Chicago White Sox,145,661,0.779,1.153650797267248
2023,5,Colorado Rockies,115,671,0.736,1.029613684624205
2023,5,Minnesota Twins,142,694,0.766,1.0170019309944356
2023,5,Baltimore Orioles,110,680,0.727,0.9806816712266657
2023,5,Chicago Cubs,112,690,0.773,1.0297931636551803
2023,5,San Diego Padres,135,692,0.704,0.9482316336133677
2023,5,Cleveland Guardians,114,676,0.717,1.0324647162703418
2023,5,Tampa Bay Rays,139,687,0.778,1.0021832149287013
2023,5,Kansas City Royals,118,660,0.696,0.9939113516856521
2023,5,Los Angeles Angels,108,685,0.732,0.9837655307860037
2023,5,Milwaukee Brewers,158,681,0.698,0.9913478900808764
2023,5,New York Yankees,147,671,0.728,1.0365139653724933
2023,5,Arizona Diamondbacks,109,685,0.667,0.9134279028007457
2023,5,Philadelphia Phillies,143,689,0.73,0.9543848400775454
2023,5,Seattle Mariners,136,689,0.688,0.9376492175904831
2023,5,Detroit Tigers,116,675,0.639,0.9312428436138009
2023,5,New York Mets,121,676,0.652,0.9001619990306504
2023,5,Oakland Athletics,133,664,0.62,0.9271575302034551
2023,6,Philadelphia Phillies,143,676,0.796,1.0406716886325016
2023,6,Colorado Rockies,115,654,0.759,1.0617891122687113
2023,6,Texas Rangers,140,682,0.796,1.0082905761260414
2023,6,Tampa Bay Rays,139,666,0.834,1.074319795951847
2023,6,Baltimore Orioles,110,662,0.741,0.9995668753493251
2023,6,Chicago Cubs,112,674,0.775,1.032457570288182
2023,6,Seattle Mariners,136,671,0.81,1.1039184102446096
2023,6,New York Mets,121,657,0.776,1.0713584528340256
2023,6,Detroit Tigers,116,660,0.686,0.999738013644863
2023,6,Arizona Diamondbacks,109,665,0.717,0.9819007590826606
2023,6,Kansas City Royals,118,652,0.693,0.9896272510318347
2023,6,Toronto Blue Jays,141,682,0.724,0.9713567865210028
2023,6,Atlanta Braves,144,677,0.756,0.8940865023757172
2023,6,Boston Red Sox,111,668,0.713,0.9529310225767005
2023,6,Washington Nationals,120,664,0.665,0.9374916016654882
2023,6,San Diego Padres,135,675,0.718,0.9670885126909062
2023,6,Minnesota Twins,142,679,0.731,0.9705331743563086
2023,6,Miami Marlins,146,651,0.644,0.8937265398310464
2023,6,St. Louis Cardinals,138,669,0.728,0.9813853434676609
2023,6,Los Angeles Angels,108,666,0.708,0.9515109232192495
2023,6,Pittsburgh Pirates,134,668,0.697,0.9866620325219315
2023,6,Los Angeles Dodgers,119,683,0.675,0.848051689636025
2023,6,Cleveland Guardians,114,661,0.64,0.9215863576192731
2023,6,Cincinnati Reds,113,675,0.69,0.9247584882295597
2023,6,San Francisco Giants,137,663,0.687,0.9873519891042098
2023,6,Milwaukee Brewers,158,666,0.657,0.9331168535575013
2023,6,Chicago White Sox,145,648,0.663,0.9818619750811111
2023,6,Houston Astros,117,679,0.637,0.8284046669138817
2023,6,New York Yankees,147,652,0.621,0.8841691929894483
2023,6,Oakland Athletics,133,644,0.629,0.9406162685451182
2023,7,Cleveland Guardians,114,638,0.728,1.0483044817919231
2023,7,Washington Nationals,120,644,0.728,1.0263065955074817
2023,7,Miami Marlins,146,635,0.745,1.033891726978462
2023,7,Philadelphia Phillies,143,656,0.779,1.0184462882471341
2023,7,St. Louis Cardinals,138,655,0.763,1.0285673311343755
2023,7,Houston Astros,117,657,0.716,0.931142451350611
2023,7,Boston Red Sox,111,654,0.698,0.9328833853555918
2023,7,Cincinnati Reds,113,657,0.748,1.0024918104285663
2023,7,Los Angeles Angels,108,648,0.692,0.93000785150808
2023,7,Chicago Cubs,112,654,0.715,0.9525253712981292
2023,7,Kansas City Royals,118,638,0.689,0.9839151168267447
2023,7,Texas Rangers,140,665,0.715,0.9056881431282908
2023,7,Arizona Diamondbacks,109,644,0.667,0.9134279028007457
2023,7,Los Angeles Dodgers,119,666,0.76,0.9548433838864873
2023,7,Atlanta Braves,144,657,0.722,0.8538762628508832
2023,7,Toronto Blue Jays,141,660,0.662,0.8881742992774916
2023,7,Colorado Rockies,115,633,0.652,0.9121034271399208
2023,7,Pittsburgh Pirates,134,639,0.634,0.8974802419209535
2023,7,Baltimore Orioles,110,646,0.682,0.9199792294038324
2023,7,Detroit Tigers,116,643,0.697,1.015768798120218
2023,7,Chicago White Sox,145,632,0.643,0.9522432126352254
2023,7,Seattle Mariners,136,649,0.686,0.9349234931207435
2023,7,New York Mets,121,641,0.695,0.9595285112366595
2023,7,Minnesota Twins,142,660,0.77,1.022312646038793
2023,7,Milwaukee Brewers,158,647,0.633,0.8990303931535742
2023,7,San Diego Padres,135,652,0.688,0.9266809146676093
2023,7,Oakland Athletics,133,622,0.656,0.9809924835701074
2023,7,Tampa Bay Rays,139,649,0.604,0.7780445524639275
2023,7,San Francisco Giants,137,646,0.582,0.8364466632585881
2023,7,New York Yankees,147,630,0.579,0.8243703103718044
2023,8,Houston Astros,117,639,0.761,0.9896639741310266
2023,8,Milwaukee Brewers,158,623,0.699,0.9927681592643733
2023,8,Atlanta Braves,144,640,0.729,0.8621548415765844
2023,8,Toronto Blue Jays,141,639,0.766,1.0277062133633814
2023,8,Tampa Bay Rays,139,630,0.774,0.9970306019984767
2023,8,Texas Rangers,140,652,0.739,0.9360888640165133
2023,8,Boston Red Sox,111,636,0.71,0.9489214951324787
2023,8,Baltimore Orioles,110,627,0.715,0.9644943534072434
2023,8,Los Angeles Dodgers,119,646,0.749,0.9410232822776039
2023,8,Philadelphia Phillies,143,641,0.708,0.9256225572258934
2023,8,Chicago Cubs,112,641,0.738,0.9831660475776495
2023,8,Seattle Mariners,136,629,0.733,0.9989780181596282
2023,8,St. Louis Cardinals,138,636,0.646,0.8708446866485013
2023,8,Oakland Athletics,133,605,0.708,1.058754082877494
2023,8,Minnesota Twins,142,642,0.68,0.9028215575407522
2023,8,Colorado Rockies,115,619,0.639,0.893917315862591
2023,8,San Diego Padres,135,629,0.716,0.9643946728226864
2023,8,Cleveland Guardians,114,621,0.648,0.933106187089514
2023,8,Washington Nationals,120,619,0.651,0.9177549363672673
2023,8,Kansas City Royals,118,610,0.655,0.9353619760834802
2023,8,Pittsburgh Pirates,134,615,0.638,0.9031425778321268
2023,8,Arizona Diamondbacks,109,629,0.612,0.8381077608906392
2023,8,New York Yankees,147,610,0.656,0.9340015951708182
2023,8,Cincinnati Reds,113,638,0.658,0.8818711380507976
2023,8,San Francisco Giants,137,628,0.603,0.8666277284277124
2023,8,Detroit Tigers,116,627,0.645,0.9399869078730855
2023,8,New York Mets,121,619,0.589,0.8131831555660323
2023,8,Miami Marlins,146,620,0.578,0.8021334472396658
2023,8,Chicago White Sox,145,615,0.576,0.8530203584415081
2023,8,Los Angeles Angels,108,634,0.622,0.8359319127717136
2023,9,Atlanta Braves,144,621,0.784,0.9272008172785215
2023,9,Philadelphia Phillies,143,622,0.712,0.930852063198921
2023,9,Chicago Cubs,112,620,0.718,0.9565219812476318
2023,9,Toronto Blue Jays,141,618,0.706,0.9472070321599834
2023,9,Oakland Athletics,133,589,0.664,0.9929558065404746
2023,9,Minnesota Twins,142,619,0.749,0.9944313920559168
2023,9,Miami Marlins,146,602,0.649,0.9006654104819086
2023,9,Arizona Diamondbacks,109,600,0.71,0.9723145592031925
2023,9,Texas Rangers,140,629,0.69,0.8740207255363925
2023,9,Tampa Bay Rays,139,614,0.726,0.9351992468357804
2023,9,Kansas City Royals,118,591,0.672,0.9596385464551125
2023,9,Cincinnati Reds,113,614,0.699,0.9368205554673367
2023,9,Boston Red Sox,111,618,0.666,0.8901150926172267
2023,9,Colorado Rockies,115,602,0.641,0.8967151791360264
2023,9,Los Angeles Angels,108,605,0.671,0.9017850698871702
2023,9,Seattle Mariners,136,621,0.683,0.9308349064161339
2023,9,Detroit Tigers,116,608,0.672,0.9793351970398658
2023,9,New York Mets,121,601,0.66,0.9112069315340939
2023,9,Baltimore Orioles,110,603,0.616,0.8309489813970098
2023,9,Washington Nationals,120,604,0.642,0.9050670801041254
2023,9,Milwaukee Brewers,158,600,0.684,0.9714641215119192
2023,9,New York Yankees,147,585,0.648,0.9226113318150765
2023,9,St. Louis Cardinals,138,615,0.642,0.8654524594865911
2023,9,Los Angeles Dodgers,119,636,0.586,0.736234503891423
2023,9,Houston Astros,117,625,0.654,0.8505127977420387
2023,9,Pittsburgh Pirates,134,597,0.561,0.7941426115420426
2023,9,San Francisco Giants,137,601,0.608,0.873813696325123
2023,9,Cleveland Guardians,114,605,0.55,0.7919882760790629
2023,9,San Diego Padres,135,610,0.608,0.8189273199388175
2023,9,Chicago White Sox,145,594,0.549,0.8130350291395626
2024,1,Los Angeles Dodgers,119,762,0.991,1.266940178528726
2024,1,San Diego Padres,135,751,0.743,0.9978412702045335
2024,1,Baltimore Orioles,110,753,0.898,1.1959783043736285
2024,1,Houston Astros,117,745,0.784,1.056999618296765
2024,1,New York Mets,121,757,0.868,1.1819470711956814
2024,1,Boston Red Sox,111,757,0.821,1.107024627636941
2024,1,Tampa Bay Rays,139,733,0.743,1.111461247184583
2024,1,Cleveland Guardians,114,722,0.741,1.054960219567044
2024,1,Miami Marlins,146,740,0.747,1.101348768634303
2024,1,Arizona Diamondbacks,109,771,0.841,1.081322120534248
2024,1,Chicago Cubs,112,755,0.722,1.0164802899709702
2024,1,Atlanta Braves,144,744,0.738,1.0176637010013774
2024,1,New York Yankees,147,770,0.687,0.8967433050695303
2024,1,San Francisco Giants,137,741,0.704,1.0041678284491407
2024,1,Colorado Rockies,115,733,0.701,0.9961014054323766
2024,1,Washington Nationals,120,734,0.741,1.084519246277543
2024,1,Milwaukee Brewers,158,755,0.693,0.9507551011967683
2024,1,Seattle Mariners,136,736,0.718,1.0452107430461346
2024,1,Los Angeles Angels,108,731,0.697,1.0389531173520632
2024,1,Pittsburgh Pirates,134,741,0.706,1.0501653930400496
2024,1,Philadelphia Phillies,143,759,0.813,1.0834058779745823
2024,1,Detroit Tigers,116,744,0.717,1.0459834113146433
2024,1,Texas Rangers,140,741,0.691,1.0072005800534156
2024,1,St. Louis Cardinals,138,747,0.675,0.9596649805471902
2024,1,Minnesota Twins,142,751,0.703,0.9681052618794761
2024,1,Oakland Athletics,133,740,0.692,0.9972357969784352
2024,1,Cincinnati Reds,113,738,0.731,1.054888109687266
2024,1,Kansas City Royals,118,740,0.604,0.850416496318719
2024,1,Toronto Blue Jays,141,742,0.648,0.9223345665952014
2024,1,Chicago White Sox,145,717,0.6,0.9709658758462932
2024,2,Kansas City Royals,118,718,0.967,1.3615111787089424
2024,2,New York Yankees,147,748,0.982,1.2818077519334476
2024,2,Los Angeles Dodgers,119,745,0.892,1.140374005295281
2024,2,Philadelphia Phillies,143,742,0.756,1.0074475322863277
2024,2,Pittsburgh Pirates,134,724,0.805,1.1974265458884419
2024,2,Texas Rangers,140,722,0.817,1.1908579940718387
2024,2,Arizona Diamondbacks,109,757,0.814,1.0466066660105564
2024,2,Houston Astros,117,730,0.828,1.116321025446073
2024,2,Milwaukee Brewers,158,733,0.754,1.0344435011578115
2024,2,Minnesota Twins,142,730,0.788,1.0851592409118453
2024,2,Detroit Tigers,116,721,0.796,1.161231234876508
2024,2,Colorado Rockies,115,721,0.718,1.0202579302431474
2024,2,San Diego Padres,135,737,0.791,1.0623047708368587
2024,2,Cincinnati Reds,113,723,0.782,1.1284849545491684
2024,2,St. Louis Cardinals,138,733,0.748,1.0634509710359974
2024,2,Miami Marlins,146,721,0.763,1.1249385682302186
2024,2,Oakland Athletics,133,715,0.746,1.0750547753553652
2024,2,Boston Red Sox,111,739,0.758,1.0220763309973222
2024,2,Atlanta Braves,144,725,0.697,0.961126828723523
2024,2,Seattle Mariners,136,723,0.675,0.9826145564848758
2024,2,San Francisco Giants,137,721,0.723,1.031268948819217
2024,2,Cleveland Guardians,114,711,0.658,0.9367932853915182
2024,2,Baltimore Orioles,110,737,0.688,0.9162951819699959
2024,2,Los Angeles Angels,108,712,0.682,1.016594011526696
2024,2,New York Mets,121,745,0.712,0.969523404022264
2024,2,Chicago Cubs,112,732,0.683,0.9615734599032864
2024,2,Chicago White Sox,145,705,0.623,1.0081862344204013
2024,2,Toronto Blue Jays,141,730,0.676,0.9621885293493151
2024,2,Washington Nationals,120,720,0.656,0.9601142045318061
2024,2,Tampa Bay Rays,139,713,0.679,1.0157229970906216
2024,3,New York Yankees,147,732,1.149,1.4997933879547163
2024,3,Toronto Blue Jays,141,714,0.904,1.2867136546328117
2024,3,Houston Astros,117,718,0.917,1.2363120535435375
2024,3,Philadelphia Phillies,143,717,0.885,1.1793532620018516
2024,3,Los Angeles Dodgers,119,730,0.837,1.0700594646100339
2024,3,Arizona Diamondbacks,109,745,0.824,1.0594642417600717
2024,3,Detroit Tigers,116,701,0.782,1.1408075699414941
2024,3,San Diego Padres,135,721,0.786,1.055589822854325
2024,3,Chicago Cubs,112,719,0.769,1.0826500595397177
2024,3,Cleveland Guardians,114,700,0.85,1.2101433017975538
2024,3,Oakland Athletics,133,706,0.822,1.1845777819599332
2024,3,Milwaukee Brewers,158,720,0.816,1.1195038421018224
2024,3,Atlanta Braves,144,705,0.8,1.1031584834703279
2024,3,Kansas City Royals,118,699,0.748,1.0531648000768241
2024,3,Minnesota Twins,142,713,0.809,1.114078459261019
2024,3,Boston Red Sox,111,727,0.761,1.0261214879801612
2024,3,Baltimore Orioles,110,716,0.751,1.0002001186910858
2024,3,Colorado Rockies,115,707,0.716,1.0174159861477627
2024,3,Pittsburgh Pirates,134,714,0.707,1.0516528794324576
2024,3,San Francisco Giants,137,705,0.708,1.00987332747442
2024,3,Texas Rangers,140,701,0.742,1.0815381047751582
